rank,course_id,course_code,task_id,task_type,title,due_sort_key,due_text,due_status,available_text,points_text,estimated_time,module_titles,module_item_ids,actionability,confidence,review_state,recursive_review_states,object_id,object_type,source_urls,next_action
276,2053263,MTH-253,task-00286-mth-253-prep-reading-mth-253-final-exam-practice-problems-answers-pdf,prep_reading,MTH 253 - Final Exam Practice Problems - Answers.pdf,,,no_due_found,,,,,,prep_required,low,needs_review,needs_download|needs_rule|needs_manual_decision,obj-mth-253-download-118558944,download,https://canvas.oregonstate.edu/courses/2053263/files/118558944/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599|https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599#,Review blocked/uncertain evidence before relying on this task.
277,2053263,MTH-253,task-00288-mth-253-prep-reading-mth-253-final-exam-practice-problems-answers-pdf-sequences-and-series-mth-253z-4,prep_reading,MTH 253 - Final Exam Practice Problems - Answers.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Finals Week,mi-mth-253-26885599,prep_required,medium,candidate,,obj-mth-253-file-118558944,file,https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599|https://canvas.oregonstate.edu/courses/2053263/files/118558944?module_item_id=26885599#|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
278,2053263,MTH-253,task-00287-mth-253-prep-reading-mth-253-final-exam-practice-problems-pdf,prep_reading,MTH 253 - Final Exam Practice Problems.pdf,,,no_due_found,,,,,,prep_required,low,needs_review,needs_download|needs_rule|needs_manual_decision,obj-mth-253-download-118558956,download,https://canvas.oregonstate.edu/courses/2053263/files/118558956/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598|https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598#,Review blocked/uncertain evidence before relying on this task.
279,2053263,MTH-253,task-00289-mth-253-prep-reading-mth-253-final-exam-practice-problems-pdf-sequences-and-series-mth-253z-400-u2026,prep_reading,MTH 253 - Final Exam Practice Problems.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Finals Week,mi-mth-253-26885598,prep_required,medium,candidate,,obj-mth-253-file-118558956,file,https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598|https://canvas.oregonstate.edu/courses/2053263/files/118558956?module_item_id=26885598#|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
280,2053263,MTH-253,task-00290-mth-253-critical-setup-mth-253-course-syllabus-summer-2026-pdf-sequences-and-series-mth-253z-400-u2026,critical_setup,MTH_253_Course_Syllabus_Summer_2026.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision,obj-mth-253-file-119228487,file,https://canvas.oregonstate.edu/courses/2053263/files/119228487?wrap=1,Plan/complete this task according to its module and due information.
281,2053263,MTH-253,task-00301-mth-253-graded-task-practice-quiz-take-it-before-attempting-quiz-1-sequences-and-series-mth-253z-400,graded_task,Practice Quiz (take it before attempting Quiz 1!): SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,5,,Start Here,mi-mth-253-26982050,action_required,high,candidate,needs_rule,obj-mth-253-quiz-3166971,quiz,https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971?module_item_id=26982050|https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971|https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
282,2053263,MTH-253,task-00292-mth-253-critical-setup-start-here-sources-cited-sequences-and-series-mth-253z-400-u2026,critical_setup,Start Here - Sources Cited: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Start Here,mi-mth-253-26885526,action_required,high,candidate,,obj-mth-253-page-start-here-sources-cited,page,https://canvas.oregonstate.edu/courses/2053263/pages/start-here-sources-cited?module_item_id=26885526|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
283,2053263,MTH-253,task-00293-mth-253-critical-setup-start-here-syllabus-sequences-and-series-mth-253z-400-u2026,critical_setup,Start Here - Syllabus: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Start Here,mi-mth-253-26885520,action_required,high,candidate,,obj-mth-253-page-start-here-syllabus,page,https://canvas.oregonstate.edu/courses/2053263/pages/start-here-syllabus?module_item_id=26885520|https://canvas.oregonstate.edu/courses/2053263/pages/start-here-syllabus?module_item_id=26885520#|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
284,2053263,MTH-253,task-00259-mth-253-graded-task-syllabus-for-sequences-and-series-mth-253z-400-u2026,graded_task,Syllabus for SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-mth-253-assignment-syllabus,assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/syllabus,Plan/complete this task according to its module and due information.
285,2053263,MTH-253,task-00275-mth-253-graded-task-topic-general-q-a-discussion,graded_task,Topic: General Q&A Discussion,,,no_due_found,,,,Start Here,mi-mth-253-26885524,action_required,high,candidate,needs_rule,obj-mth-253-discussion-11558499,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558499?module_item_id=26885524|https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558499|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
286,2053263,MTH-253,task-00276-mth-253-graded-task-topic-preparing-for-your-final-exam-q-a-discussion-board-optional,graded_task,Topic: Preparing for your Final Exam - Q&A Discussion Board (Optional),,,no_due_found,,,,Finals Week,mi-mth-253-26885597,action_required,high,candidate,needs_rule,obj-mth-253-discussion-11558495,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558495?module_item_id=26885597|https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558495|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
287,2053263,MTH-253,task-00277-mth-253-graded-task-topic-unit-1-q-a-discussion-board-optional,graded_task,Topic: Unit 1 - Q&A Discussion Board (Optional),,,no_due_found,,,,Unit 1 - Week 1,mi-mth-253-26885531,action_required,high,candidate,needs_rule,obj-mth-253-discussion-11558490,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558490?module_item_id=26885531|https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558490|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
288,2053263,MTH-253,task-00278-mth-253-graded-task-topic-unit-1-discussion-board-submitted-in-week-1-required,graded_task,Topic: Unit 1 Discussion Board - Submitted in Week 1 (Required),,,no_due_found,,,,Unit 1 - Week 1,mi-mth-253-26885532,action_required,high,candidate,needs_rule,obj-mth-253-discussion-11558498,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558498?module_item_id=26885532|https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558498|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
289,2053263,MTH-253,task-00279-mth-253-graded-task-topic-unit-2-q-a-discussion-board-optional,graded_task,Topic: Unit 2 - Q&A Discussion Board (Optional),,,no_due_found,,,,Unit 2 - Week 2 and Week 3,mi-mth-253-26885544,action_required,high,candidate,needs_rule,obj-mth-253-discussion-11558491,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558491?module_item_id=26885544|https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558491|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
290,2053263,MTH-253,task-00280-mth-253-graded-task-topic-unit-3-q-a-discussion-board-optional,graded_task,Topic: Unit 3 - Q&A Discussion Board (Optional),,,no_due_found,,,,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885557,action_required,high,candidate,needs_rule,obj-mth-253-discussion-11558492,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558492?module_item_id=26885557|https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558492|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
291,2053263,MTH-253,task-00281-mth-253-graded-task-topic-unit-3-discussion-board-submitted-in-week-6-required,graded_task,Topic: Unit 3 Discussion Board - Submitted in Week 6 (Required),,,no_due_found,,,,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885558,action_required,high,candidate,needs_rule,obj-mth-253-discussion-11558497,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558497?module_item_id=26885558|https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558497|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
292,2053263,MTH-253,task-00282-mth-253-graded-task-topic-unit-4-q-a-discussion-board-optional,graded_task,Topic: Unit 4 - Q&A Discussion Board (Optional),,,no_due_found,,,,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885572,action_required,high,candidate,needs_rule,obj-mth-253-discussion-11558493,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558493?module_item_id=26885572|https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558493|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
293,2053263,MTH-253,task-00283-mth-253-graded-task-topic-unit-4-discussion-board-submitted-in-week-9-required,graded_task,Topic: Unit 4 Discussion Board - Submitted in Week 9 (Required),,,no_due_found,,,,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885573,action_required,high,candidate,needs_rule,obj-mth-253-discussion-11558496,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558496?module_item_id=26885573|https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558496|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
294,2053263,MTH-253,task-00284-mth-253-graded-task-topic-unit-5-q-a-discussion-board-optional,graded_task,Topic: Unit 5 - Q&A Discussion Board (Optional),,,no_due_found,,,,Unit 5 - Covers Week 10,mi-mth-253-26885587,action_required,high,candidate,needs_rule,obj-mth-253-discussion-11558494,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558494?module_item_id=26885587|https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558494|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
295,2053263,MTH-253,task-00285-mth-253-graded-task-topic-welcome-to-week-1,graded_task,Topic: Welcome to Week 1!,,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-mth-253-discussion-11558488,discussion,https://canvas.oregonstate.edu/courses/2053263/discussion_topics/11558488,Plan/complete this task according to its module and due information.
296,2053263,MTH-253,task-00294-mth-253-prep-reading-unit-1-learning-materials-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 1 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Unit 1 - Week 1,mi-mth-253-26885530,prep_required,medium,candidate,needs_manual_decision,obj-mth-253-page-unit-1-learning-materials,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-1-learning-materials?module_item_id=26885530|https://canvas.oregonstate.edu/courses/2053263/pages/unit-1-learning-materials?module_item_id=26885530#|https://canvas.oregonstate.edu/courses/2053263/pages/unit-1-learning-materials|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
297,2053263,MTH-253,task-00295-mth-253-prep-reading-unit-1-overview-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 1 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Unit 1 - Week 1,mi-mth-253-26885529,prep_required,medium,candidate,,obj-mth-253-page-unit-1-overview,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-1-overview?module_item_id=26885529|https://canvas.oregonstate.edu/courses/2053263/pages/unit-1-overview|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
298,2053263,MTH-253,task-00302-mth-253-graded-task-unit-1-quiz-sequences-and-series-mth-253z-400-u2026,graded_task,Unit 1 Quiz: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Unit 1 - Week 1,mi-mth-253-26885539,action_required,high,candidate,needs_rule,obj-mth-253-quiz-3159593,quiz,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159593?module_item_id=26885539|https://canvas.oregonstate.edu/courses/2053263/quizzes/3159593|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
299,2053263,MTH-253,task-00296-mth-253-prep-reading-unit-2-overview-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 2 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Unit 2 - Week 2 and Week 3,mi-mth-253-26885542,prep_required,medium,candidate,,obj-mth-253-page-unit-2-overview,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-overview?module_item_id=26885542|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
300,2053263,MTH-253,task-00303-mth-253-graded-task-unit-2-quiz-sequences-and-series-mth-253z-400-u2026,graded_task,Unit 2 Quiz: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Unit 2 - Week 2 and Week 3,mi-mth-253-26885552,action_required,high,candidate,needs_rule,obj-mth-253-quiz-3159592,quiz,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159592?module_item_id=26885552|https://canvas.oregonstate.edu/courses/2053263/quizzes/3159592|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
301,2053263,MTH-253,task-00297-mth-253-prep-reading-unit-3-overview-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 3 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885555,prep_required,medium,candidate,,obj-mth-253-page-unit-3-overview,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-3-overview?module_item_id=26885555|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
302,2053263,MTH-253,task-00304-mth-253-graded-task-unit-3-quiz-sequences-and-series-mth-253z-400-u2026,graded_task,Unit 3 Quiz: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885567,action_required,high,candidate,needs_rule,obj-mth-253-quiz-3159589,quiz,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159589?module_item_id=26885567|https://canvas.oregonstate.edu/courses/2053263/quizzes/3159589|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
303,2053263,MTH-253,task-00298-mth-253-prep-reading-unit-4-overview-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 4 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885570,prep_required,medium,candidate,,obj-mth-253-page-unit-4-overview,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-4-overview?module_item_id=26885570|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
304,2053263,MTH-253,task-00305-mth-253-graded-task-unit-4-quiz-sequences-and-series-mth-253z-400-u2026,graded_task,Unit 4 Quiz: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,"Unit 4 - Weeks 7, 8, and 9",mi-mth-253-26885582,action_required,high,candidate,needs_rule,obj-mth-253-quiz-3159590,quiz,https://canvas.oregonstate.edu/courses/2053263/quizzes/3159590?module_item_id=26885582|https://canvas.oregonstate.edu/courses/2053263/quizzes/3159590|https://canvas.oregonstate.edu/courses/2053263/modules,Plan/complete this task according to its module and due information.
305,2053263,MTH-253,task-00299-mth-253-prep-reading-unit-5-overview-sequences-and-series-mth-253z-400-u2026,prep_reading,Unit 5 - Overview: SEQUENCES AND SERIES (MTH_253Z_400_U2026),,,no_due_found,,,,Unit 5 - Covers Week 10,mi-mth-253-26885585,prep_required,medium,candidate,,obj-mth-253-page-unit-5-overview,page,https://canvas.oregonstate.edu/courses/2053263/pages/unit-5-overview?module_item_id=26885585|https://canvas.oregonstate.edu/courses/2053263/modules,Complete or review this prep item before the related graded work.
306,2053526,PHY-212,task-00307-phy-212-graded-task-m1-0,graded_task,M1-0,2026-06-22T12:44,Jun 22 at 12:44pm,past_due_or_completed,,1,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-assignment-10591118,assignment,https://canvas.oregonstate.edu/courses/2053526/assignments/10591118|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,Plan/complete this task according to its module and due information.
307,2053526,PHY-212,task-00308-phy-212-graded-task-m1-00,graded_task,M1-00,2026-06-23T12:12,Jun 23 at 12:12pm,past_due_or_completed,,2,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-assignment-10592346,assignment,https://canvas.oregonstate.edu/courses/2053526/assignments/10592346|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,Plan/complete this task according to its module and due information.
308,2053526,PHY-212,task-00309-phy-212-graded-task-m1-1,graded_task,M1-1,2026-06-24T13:02,Jun 24 at 1:02pm,past_due_or_completed,,3,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-assignment-10592982,assignment,https://canvas.oregonstate.edu/courses/2053526/assignments/10592982|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,Plan/complete this task according to its module and due information.
309,2053526,PHY-212,task-00310-phy-212-graded-task-m1-2,graded_task,M1-2,2026-06-25T12:22,Jun 25 at 12:22pm,past_due_or_completed,,5,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-assignment-10593560,assignment,https://canvas.oregonstate.edu/courses/2053526/assignments/10593560|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,Plan/complete this task according to its module and due information.
310,2053526,PHY-212,task-00306-phy-212-graded-task-lab-1-report,graded_task,Lab 1 Report,2026-06-27T23:59,Jun 27 by 11:59pm,upcoming,,20,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-assignment-10557057,assignment,https://canvas.oregonstate.edu/courses/2053526/assignments/10557057|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,Plan/complete this task according to its module and due information.
311,2053526,PHY-212,task-00311-phy-212-graded-task-m2-1pre,graded_task,M2-1pre,2026-07-04T10:00,Jul 4 at 10:00am,upcoming,Jun 27 at 10:00am,3,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-assignment-10557070,assignment,https://canvas.oregonstate.edu/courses/2053526/assignments/10557070|https://canvas.oregonstate.edu/courses/2053526/assignments|https://canvas.oregonstate.edu/courses/2053526/grades,Plan/complete this task according to its module and due information.
312,2053526,PHY-212,task-00334-phy-212-critical-setup-project-consequences-implications-of-science-general-physics-with-calculus-ph-21,critical_setup,🤔 Project | Consequences & Implications of Science: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-page-project-7c-consequences-and-implications-of-science,page,https://canvas.oregonstate.edu/courses/2053526/pages/project-%7C-consequences-and-implications-of-science,Plan/complete this task according to its module and due information.
313,2053526,PHY-212,task-00327-phy-212-critical-setup-camscanner,critical_setup,CamScanner,,,no_due_found,,,,,,action_required,high,candidate,needs_download|needs_manual_decision,obj-phy-212-download-118705530,download,https://canvas.oregonstate.edu/courses/2053526/files/118705530/download?wrap=1|https://canvas.oregonstate.edu/courses/2053526/pages/gradescope?module_item_id=26896946,Plan/complete this task according to its module and due information.
314,2053526,PHY-212,task-00328-phy-212-critical-setup-first-day-overview-pdf,critical_setup,first day overview.pdf,,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-download-119256249,download,https://canvas.oregonstate.edu/courses/2053526/files/119256249/download?download_frd=1|https://canvas.oregonstate.edu/courses/2053526/files/119256249?module_item_id=26997777|https://canvas.oregonstate.edu/courses/2053526/files/119256249?module_item_id=26997777#,Plan/complete this task according to its module and due information.
315,2053526,PHY-212,task-00335-phy-212-critical-setup-get-your-ph-211-course-materials-general-physics-with-calculus-ph-212-400-u2026,critical_setup,Get your PH 211 Course Materials! : GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Course information,mi-phy-212-26992779,action_required,high,candidate,,obj-phy-212-page-get-your-ph-211-course-materials-2,page,https://canvas.oregonstate.edu/courses/2053526/pages/get-your-ph-211-course-materials-2?module_item_id=26992779|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
316,2053526,PHY-212,task-00336-phy-212-critical-setup-gradescope-general-physics-with-calculus-ph-212-400-u2026,critical_setup,Gradescope: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Course information,mi-phy-212-26896946,action_required,high,candidate,,obj-phy-212-page-gradescope,page,https://canvas.oregonstate.edu/courses/2053526/pages/gradescope?module_item_id=26896946|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
317,2053526,PHY-212,task-00349-phy-212-graded-task-hw-1-rotational-motion-general-physics-with-calculus-ph-212-400-u2026,graded_task,Hw 1 - Rotational Motion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-phy-212-quiz-3160489,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160489/take?user_id=6660414,Plan/complete this task according to its module and due information.
318,2053526,PHY-212,task-00337-phy-212-critical-setup-lab-1-instructions-general-physics-with-calculus-ph-212-400-u2026,critical_setup,Lab 1 Instructions: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 1 | Circular Motion,mi-phy-212-26896962,action_required,high,candidate,,obj-phy-212-page-lab-1-instructions-2,page,https://canvas.oregonstate.edu/courses/2053526/pages/lab-1-instructions-2?module_item_id=26896962|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
319,2053526,PHY-212,task-00338-phy-212-critical-setup-lab-1-team-building-and-uncertainty-refresher-general-physics-with-calculus-ph-2,critical_setup,Lab 1: Team Building and Uncertainty Refresher: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-page-lab-1-team-building-and-uncertainty-refresher,page,https://canvas.oregonstate.edu/courses/2053526/pages/lab-1-team-building-and-uncertainty-refresher,Plan/complete this task according to its module and due information.
320,2053526,PHY-212,task-00339-phy-212-critical-setup-lab-2-instructions-general-physics-with-calculus-ph-212-400-u2026,critical_setup,Lab 2 Instructions: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 1 | Circular Motion,mi-phy-212-26896965,action_required,high,candidate,,obj-phy-212-page-lab-2-instructions-2,page,https://canvas.oregonstate.edu/courses/2053526/pages/lab-2-instructions-2?module_item_id=26896965|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
321,2053526,PHY-212,task-00340-phy-212-critical-setup-lab-2-uncertainty-propagation-general-physics-with-calculus-ph-212-400-u2026,critical_setup,Lab 2: Uncertainty Propagation: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-page-lab-2-uncertainty-propagation,page,https://canvas.oregonstate.edu/courses/2053526/pages/lab-2-uncertainty-propagation,Plan/complete this task according to its module and due information.
322,2053526,PHY-212,task-00350-phy-212-graded-task-lab-collaboration-contract-general-physics-with-calculus-ph-212-400-u2026,graded_task,Lab Collaboration Contract: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,5,,Module 1 | Circular Motion,mi-phy-212-26942495,action_required,high,candidate,needs_rule,obj-phy-212-quiz-3160479,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160479?module_item_id=26942495|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160479|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
323,2053526,PHY-212,task-00351-phy-212-blocked-or-broken-lab-partner-values-survey-general-physics-with-calculus-ph-212-400-u2026,blocked_or_broken,Lab Partner Values Survey: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,5,,Module 1 | Circular Motion,mi-phy-212-26896963,action_required,high,candidate,needs_retry,obj-phy-212-quiz-3160536,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536?module_item_id=26896963|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536?module_item_id=26896963#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026451|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026452|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026453|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026454|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026455|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536/questions/59026456|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160536#|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
324,2053526,PHY-212,task-00341-phy-212-critical-setup-lab-supplies-general-physics-with-calculus-ph-212-400-u2026,critical_setup,Lab Supplies: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 1 | Circular Motion,mi-phy-212-26896964,action_required,high,candidate,,obj-phy-212-page-lab-supplies,page,https://canvas.oregonstate.edu/courses/2053526/pages/lab-supplies?module_item_id=26896964|https://canvas.oregonstate.edu/courses/2053526/pages/lab-supplies|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
325,2053526,PHY-212,task-00329-phy-212-prep-reading-m1-00-pdf,prep_reading,M1-00.pdf,,,no_due_found,,,,,,prep_required,low,needs_review,needs_ocr|needs_rule|needs_manual_decision,obj-phy-212-download-119284452,download,https://canvas.oregonstate.edu/users/6660414/files/119284452/download?verifier=tdhRrXaJuL3lgDaVYfufXRkHXlGkrpdaExKG1oBJ&download_frd=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001#,Review blocked/uncertain evidence before relying on this task.
