task_id,object_id,evidence_id,evidence_type,relation,source_page_id,source_url,target_page_id,target_url,detail
task-00199-mth-252-lecture-video-indefinite-integral-example-2,obj-mth-252-module-item-26982725,ev-00902,page_capture,captured_as_object,00902-mth-252-linked-detail-indefinite-integral-example-2,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982725,00902-mth-252-linked-detail-indefinite-integral-example-2,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982725,linked_detail:linked_detail
task-00199-mth-252-lecture-video-indefinite-integral-example-2,obj-mth-252-module-item-26982725,ev-01134,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00902-mth-252-linked-detail-indefinite-integral-example-2,https://youtu.be/sW7tMxXTM0A,module=3.1 Integration by Parts; item_type=External Url; capture_status=captured
task-00200-mth-252-lecture-video-indefinite-integral-example-3,obj-mth-252-module-item-26982726,ev-00899,page_capture,captured_as_object,00899-mth-252-linked-detail-indefinite-integral-example-3,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982726,00899-mth-252-linked-detail-indefinite-integral-example-3,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982726,linked_detail:linked_detail
task-00200-mth-252-lecture-video-indefinite-integral-example-3,obj-mth-252-module-item-26982726,ev-01135,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00899-mth-252-linked-detail-indefinite-integral-example-3,https://youtu.be/7YWWtQqcXBc,module=3.1 Integration by Parts; item_type=External Url; capture_status=captured
task-00201-mth-252-lecture-video-indefinite-integral-example-4-exponential,obj-mth-252-module-item-26982727,ev-00885,page_capture,captured_as_object,00885-mth-252-linked-detail-indefinite-integral-example-4-exponential,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982727,00885-mth-252-linked-detail-indefinite-integral-example-4-exponential,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982727,linked_detail:linked_detail
task-00201-mth-252-lecture-video-indefinite-integral-example-4-exponential,obj-mth-252-module-item-26982727,ev-01136,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00885-mth-252-linked-detail-indefinite-integral-example-4-exponential,https://youtu.be/7YWWtQqcXBc,module=3.1 Integration by Parts; item_type=External Url; capture_status=captured
task-00202-mth-252-lecture-video-indefinite-integral-exponential-and-trig-ibp-twice-and-solve,obj-mth-252-module-item-26982731,ev-00464,page_capture,captured_as_object,00464-mth-252-linked-detail-indefinite-integral-exponential-and-trig-ibp-twice-and-solve,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982731,00464-mth-252-linked-detail-indefinite-integral-exponential-and-trig-ibp-twice-and-solve,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982731,linked_detail:linked_detail
task-00202-mth-252-lecture-video-indefinite-integral-exponential-and-trig-ibp-twice-and-solve,obj-mth-252-module-item-26982731,ev-01140,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00464-mth-252-linked-detail-indefinite-integral-exponential-and-trig-ibp-twice-and-solve,https://youtu.be/xuwt8YzF8To,module=3.1 Integration by Parts; item_type=External Url; capture_status=captured
task-00203-mth-252-lecture-video-indefinite-integral-exponential-ibp-twice,obj-mth-252-module-item-26982730,ev-00159,page_capture,captured_as_object,00159-mth-252-module-item-indefinite-integral-exponential-ibp-twice,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982730,00159-mth-252-module-item-indefinite-integral-exponential-ibp-twice,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982730,module_item:module_item
task-00203-mth-252-lecture-video-indefinite-integral-exponential-ibp-twice,obj-mth-252-module-item-26982730,ev-01139,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00159-mth-252-module-item-indefinite-integral-exponential-ibp-twice,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982730,module=3.1 Integration by Parts; item_type=External Url; capture_status=captured
task-00204-mth-252-lecture-video-indefinite-integral-log,obj-mth-252-module-item-26982728,ev-00656,page_capture,captured_as_object,00656-mth-252-linked-detail-indefinite-integral-log,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982728,00656-mth-252-linked-detail-indefinite-integral-log,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982728,linked_detail:linked_detail
task-00204-mth-252-lecture-video-indefinite-integral-log,obj-mth-252-module-item-26982728,ev-01137,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00656-mth-252-linked-detail-indefinite-integral-log,https://youtu.be/uieKq2dCWRY,module=3.1 Integration by Parts; item_type=External Url; capture_status=captured
task-00205-mth-252-lecture-video-indefinite-integral-trig-times-linear,obj-mth-252-module-item-26982729,ev-00463,page_capture,captured_as_object,00463-mth-252-linked-detail-indefinite-integral-trig-times-linear,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982729,00463-mth-252-linked-detail-indefinite-integral-trig-times-linear,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982729,linked_detail:linked_detail
task-00205-mth-252-lecture-video-indefinite-integral-trig-times-linear,obj-mth-252-module-item-26982729,ev-01138,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00463-mth-252-linked-detail-indefinite-integral-trig-times-linear,https://youtu.be/uuzC16awVIo,module=3.1 Integration by Parts; item_type=External Url; capture_status=captured
task-00206-mth-252-lecture-video-intro-definite-integral,obj-mth-252-module-item-26982669,ev-00914,page_capture,captured_as_object,00914-mth-252-linked-detail-intro-definite-integral,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982669,00914-mth-252-linked-detail-intro-definite-integral,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982669,linked_detail:linked_detail
task-00206-mth-252-lecture-video-intro-definite-integral,obj-mth-252-module-item-26982669,ev-01078,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00914-mth-252-linked-detail-intro-definite-integral,https://youtu.be/VDOBMZRWxmw,module=1.2 Definite Integrals; item_type=External Url; capture_status=captured
task-00207-mth-252-lecture-video-intro-indefinite-integral-continued,obj-mth-252-module-item-26982723,ev-00907,page_capture,captured_as_object,00907-mth-252-linked-detail-intro-indefinite-integral-continued,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982723,00907-mth-252-linked-detail-intro-indefinite-integral-continued,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982723,linked_detail:linked_detail
task-00207-mth-252-lecture-video-intro-indefinite-integral-continued,obj-mth-252-module-item-26982723,ev-01132,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00907-mth-252-linked-detail-intro-indefinite-integral-continued,https://youtu.be/tP34NbvFbW4,module=3.1 Integration by Parts; item_type=External Url; capture_status=captured
task-00208-mth-252-lecture-video-intro-integration-by-parts-example-1,obj-mth-252-module-item-26982724,ev-00905,page_capture,captured_as_object,00905-mth-252-linked-detail-intro-integration-by-parts-example-1,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982724,00905-mth-252-linked-detail-intro-integration-by-parts-example-1,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982724,linked_detail:linked_detail
task-00208-mth-252-lecture-video-intro-integration-by-parts-example-1,obj-mth-252-module-item-26982724,ev-01133,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00905-mth-252-linked-detail-intro-integration-by-parts-example-1,https://youtu.be/815s-YB9X44,module=3.1 Integration by Parts; item_type=External Url; capture_status=captured
task-00209-mth-252-lecture-video-intro-integration-by-parts-definite-integral,obj-mth-252-module-item-26982722,ev-00909,page_capture,captured_as_object,00909-mth-252-linked-detail-intro-integration-by-parts-definite-integral,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982722,00909-mth-252-linked-detail-intro-integration-by-parts-definite-integral,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982722,linked_detail:linked_detail
task-00209-mth-252-lecture-video-intro-integration-by-parts-definite-integral,obj-mth-252-module-item-26982722,ev-01131,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00909-mth-252-linked-detail-intro-integration-by-parts-definite-integral,https://youtu.be/aA15lSLSxgE,module=3.1 Integration by Parts; item_type=External Url; capture_status=captured
task-00210-mth-252-lecture-video-intro-trigonometric-integrals-with-an-odd-power,obj-mth-252-module-item-26982732,ev-00657,page_capture,captured_as_object,00657-mth-252-linked-detail-intro-trigonometric-integrals-with-an-odd-power,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982732,00657-mth-252-linked-detail-intro-trigonometric-integrals-with-an-odd-power,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982732,linked_detail:linked_detail
task-00210-mth-252-lecture-video-intro-trigonometric-integrals-with-an-odd-power,obj-mth-252-module-item-26982732,ev-01141,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00657-mth-252-linked-detail-intro-trigonometric-integrals-with-an-odd-power,https://youtu.be/Sv-bSbAQeXc,module=3.2 Trigonometric Integrals; item_type=External Url; capture_status=captured
task-00211-mth-252-lecture-video-midpoint-rule-1,obj-mth-252-module-item-26982665,ev-00910,page_capture,captured_as_object,00910-mth-252-linked-detail-midpoint-rule-1,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982665,00910-mth-252-linked-detail-midpoint-rule-1,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982665,linked_detail:linked_detail
task-00211-mth-252-lecture-video-midpoint-rule-1,obj-mth-252-module-item-26982665,ev-01074,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00910-mth-252-linked-detail-midpoint-rule-1,https://youtu.be/GIiRh4V9GvI,module=1.1 Approximating Area Under the Curve; item_type=External Url; capture_status=captured
task-00212-mth-252-lecture-video-midpoint-rule-2,obj-mth-252-module-item-26982666,ev-00911,page_capture,captured_as_object,00911-mth-252-linked-detail-midpoint-rule-2,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982666,00911-mth-252-linked-detail-midpoint-rule-2,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982666,linked_detail:linked_detail
task-00212-mth-252-lecture-video-midpoint-rule-2,obj-mth-252-module-item-26982666,ev-01075,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00911-mth-252-linked-detail-midpoint-rule-2,https://youtu.be/LmVPqLOPsqc,module=1.1 Approximating Area Under the Curve; item_type=External Url; capture_status=captured
task-00213-mth-252-lecture-video-midpoint-rule-with-table,obj-mth-252-module-item-26982667,ev-00912,page_capture,captured_as_object,00912-mth-252-linked-detail-midpoint-rule-with-table,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982667,00912-mth-252-linked-detail-midpoint-rule-with-table,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982667,linked_detail:linked_detail
task-00213-mth-252-lecture-video-midpoint-rule-with-table,obj-mth-252-module-item-26982667,ev-01076,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00912-mth-252-linked-detail-midpoint-rule-with-table,https://youtu.be/5FYkXyyTnUE,module=1.1 Approximating Area Under the Curve; item_type=External Url; capture_status=captured
task-00214-mth-252-prep-reading-openstax-course-online-textbook-pdf-downloadable,obj-mth-252-module-item-26982526,ev-00333,page_capture,captured_as_object,00333-mth-252-linked-detail-openstax-course-online-textbook-pdf-downloadable,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982526,00333-mth-252-linked-detail-openstax-course-online-textbook-pdf-downloadable,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982526,linked_detail:linked_detail
task-00214-mth-252-prep-reading-openstax-course-online-textbook-pdf-downloadable,obj-mth-252-module-item-26982526,ev-00936,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00333-mth-252-linked-detail-openstax-course-online-textbook-pdf-downloadable,https://openstax.org/details/books/calculus-volume-2,module=Start Here; item_type=External Url; capture_status=captured
task-00215-mth-252-lecture-video-riemann-sums-right-sum,obj-mth-252-module-item-26982668,ev-00913,page_capture,captured_as_object,00913-mth-252-linked-detail-riemann-sums-right-sum,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982668,00913-mth-252-linked-detail-riemann-sums-right-sum,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982668,linked_detail:linked_detail
task-00215-mth-252-lecture-video-riemann-sums-right-sum,obj-mth-252-module-item-26982668,ev-01077,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00913-mth-252-linked-detail-riemann-sums-right-sum,https://youtu.be/PjiB_-cVly0,module=1.2 Definite Integrals; item_type=External Url; capture_status=captured
task-00216-mth-252-prep-reading-textbook-openstax-calculus-volume-1-link,obj-mth-252-module-item-27022202,ev-00337,page_capture,captured_as_object,00337-mth-252-linked-detail-textbook-openstax-calculus-volume-1-link,https://canvas.oregonstate.edu/courses/2080857/modules/items/27022202,00337-mth-252-linked-detail-textbook-openstax-calculus-volume-1-link,https://canvas.oregonstate.edu/courses/2080857/modules/items/27022202,linked_detail:linked_detail
task-00216-mth-252-prep-reading-textbook-openstax-calculus-volume-1-link,obj-mth-252-module-item-27022202,ev-00950,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00337-mth-252-linked-detail-textbook-openstax-calculus-volume-1-link,https://openstax.org/books/calculus-volume-1/pages/4-10-antiderivatives,module=Tutoring Support and Course Resources; item_type=External Url; capture_status=captured
task-00217-mth-252-lecture-video-trig-integral-involving-secant,obj-mth-252-module-item-26982735,ev-00903,page_capture,captured_as_object,00903-mth-252-linked-detail-trig-integral-involving-secant,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982735,00903-mth-252-linked-detail-trig-integral-involving-secant,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982735,linked_detail:linked_detail
task-00217-mth-252-lecture-video-trig-integral-involving-secant,obj-mth-252-module-item-26982735,ev-01144,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00903-mth-252-linked-detail-trig-integral-involving-secant,https://youtu.be/laBBImqdyqk,module=3.2 Trigonometric Integrals; item_type=External Url; capture_status=captured
task-00218-mth-252-lecture-video-trig-integrals-example-2-with-odd-power,obj-mth-252-module-item-26982733,ev-00886,page_capture,captured_as_object,00886-mth-252-linked-detail-trig-integrals-example-2-with-odd-power,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982733,00886-mth-252-linked-detail-trig-integrals-example-2-with-odd-power,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982733,linked_detail:linked_detail
task-00218-mth-252-lecture-video-trig-integrals-example-2-with-odd-power,obj-mth-252-module-item-26982733,ev-01142,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00886-mth-252-linked-detail-trig-integrals-example-2-with-odd-power,https://youtu.be/vPnuigP8I6I,module=3.2 Trigonometric Integrals; item_type=External Url; capture_status=captured
task-00219-mth-252-lecture-video-trig-integrals-example-3-with-odd-power,obj-mth-252-module-item-26982734,ev-00900,page_capture,captured_as_object,00900-mth-252-linked-detail-trig-integrals-example-3-with-odd-power,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982734,00900-mth-252-linked-detail-trig-integrals-example-3-with-odd-power,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982734,linked_detail:linked_detail
task-00219-mth-252-lecture-video-trig-integrals-example-3-with-odd-power,obj-mth-252-module-item-26982734,ev-01143,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00900-mth-252-linked-detail-trig-integrals-example-3-with-odd-power,https://youtu.be/RIwKmPRtWFM,module=3.2 Trigonometric Integrals; item_type=External Url; capture_status=captured
task-00220-mth-252-lecture-video-upper-lower-left-and-right-sums,obj-mth-252-module-item-26982658,ev-00655,page_capture,captured_as_object,00655-mth-252-linked-detail-upper-lower-left-and-right-sums,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982658,00655-mth-252-linked-detail-upper-lower-left-and-right-sums,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982658,linked_detail:linked_detail
task-00220-mth-252-lecture-video-upper-lower-left-and-right-sums,obj-mth-252-module-item-26982658,ev-01067,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00655-mth-252-linked-detail-upper-lower-left-and-right-sums,https://youtu.be/bVYrCrG0ggo,module=1.1 Approximating Area Under the Curve; item_type=External Url; capture_status=captured
task-00221-mth-252-lecture-video-what-is-calculus,obj-mth-252-module-item-26982657,ev-00462,page_capture,captured_as_object,00462-mth-252-linked-detail-what-is-calculus,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982657,00462-mth-252-linked-detail-what-is-calculus,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982657,linked_detail:linked_detail
task-00221-mth-252-lecture-video-what-is-calculus,obj-mth-252-module-item-26982657,ev-01066,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00462-mth-252-linked-detail-what-is-calculus,https://youtu.be/tXnYk5zLPTI,module=Intro to Calculus; item_type=External Url; capture_status=captured
task-00222-mth-252-critical-setup-gradescope-submissions-students-are-held-accountable-for-verifying-submissions-8,obj-mth-252-module-subheader-26982527,ev-00937,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,,,module=Start Here; item_type=Context Module Sub Header; capture_status=structural_marker
task-00223-mth-252-lecture-video-videos-below-show-what-verifying-subs-looks-like-9,obj-mth-252-module-subheader-26982528,ev-00938,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,,,module=Start Here; item_type=Context Module Sub Header; capture_status=structural_marker
task-00224-mth-252-lecture-video-dr-g-s-videos-1-3-4-10-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-1-dot-3-4-dot-10,ev-00071,page_capture,captured_as_object,00071-mth-252-module-item-dr-g-s-videos-1-3-4-10-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-3-4-dot-10?module_item_id=26982566,00071-mth-252-module-item-dr-g-s-videos-1-3-4-10-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-1-dot-3-4-dot-10?module_item_id=26982566,module_item:module_item
task-00224-mth-252-lecture-video-dr-g-s-videos-1-3-4-10-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-1-dot-3-4-dot-10,ev-00977,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00071-mth-252-module-item-dr-g-s-videos-1-3-4-10-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982566,module=Module 3: The Fundamental Theorems of Calculus; item_type=Page; capture_status=captured
task-00225-mth-252-lecture-video-dr-g-s-videos-2-2-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-2-dot-2,ev-00117,page_capture,captured_as_object,00117-mth-252-module-item-dr-g-s-videos-2-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-2?module_item_id=26982612,00117-mth-252-module-item-dr-g-s-videos-2-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-2?module_item_id=26982612,module_item:module_item
task-00225-mth-252-lecture-video-dr-g-s-videos-2-2-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-2-dot-2,ev-01023,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00117-mth-252-module-item-dr-g-s-videos-2-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982612,module=Module 7: Applications of Integration - Graphical; item_type=Page; capture_status=captured
task-00226-mth-252-lecture-video-dr-g-s-videos-2-3-2-4-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-2-dot-3-2-dot-4,ev-00128,page_capture,captured_as_object,00128-mth-252-module-item-dr-g-s-videos-2-3-2-4-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-3-2-dot-4?module_item_id=26982623,00128-mth-252-module-item-dr-g-s-videos-2-3-2-4-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-2-dot-3-2-dot-4?module_item_id=26982623,module_item:module_item
task-00226-mth-252-lecture-video-dr-g-s-videos-2-3-2-4-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-2-dot-3-2-dot-4,ev-01034,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00128-mth-252-module-item-dr-g-s-videos-2-3-2-4-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982623,module=Module 8: Application of Integration - Graphical and Real-World; item_type=Page; capture_status=captured
task-00227-mth-252-lecture-video-dr-g-s-videos-3-1-3-2-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-3-dot-1-3-dot-2,ev-00094,page_capture,captured_as_object,00094-mth-252-module-item-dr-g-s-videos-3-1-3-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-1-3-dot-2?module_item_id=26982589,00094-mth-252-module-item-dr-g-s-videos-3-1-3-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-1-3-dot-2?module_item_id=26982589,module_item:module_item
task-00227-mth-252-lecture-video-dr-g-s-videos-3-1-3-2-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-3-dot-1-3-dot-2,ev-01000,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00094-mth-252-module-item-dr-g-s-videos-3-1-3-2-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982589,module=Module 5: Techniques to Solve Integrals; item_type=Page; capture_status=captured
task-00228-mth-252-lecture-video-dr-g-s-videos-3-3-continued-3-4-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-3-dot-3-continued-3-dot-4,ev-00106,page_capture,captured_as_object,00106-mth-252-module-item-dr-g-s-videos-3-3-continued-3-4-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-3-continued-3-dot-4?module_item_id=26982601,00106-mth-252-module-item-dr-g-s-videos-3-3-continued-3-4-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-3-continued-3-dot-4?module_item_id=26982601,module_item:module_item
task-00228-mth-252-lecture-video-dr-g-s-videos-3-3-continued-3-4-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-3-dot-3-continued-3-dot-4,ev-01012,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00106-mth-252-module-item-dr-g-s-videos-3-3-continued-3-4-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982601,module=Module 6: Techniques Continued; item_type=Page; capture_status=captured
task-00229-mth-252-lecture-video-dr-g-s-videos-3-7-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-3-dot-7,ev-00149,page_capture,captured_as_object,00149-mth-252-module-item-dr-g-s-videos-3-7-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-7?module_item_id=26982645,00149-mth-252-module-item-dr-g-s-videos-3-7-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-3-dot-7?module_item_id=26982645,module_item:module_item
task-00229-mth-252-lecture-video-dr-g-s-videos-3-7-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-3-dot-7,ev-01055,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00149-mth-252-module-item-dr-g-s-videos-3-7-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982645,module=Module 10: Applications of Integration - Real World; item_type=Page; capture_status=captured
task-00230-mth-252-lecture-video-dr-g-s-videos-sect-1-3-1-4-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-sect-1-dot-3-1-dot-4,ev-00080,page_capture,captured_as_object,00080-mth-252-module-item-dr-g-s-videos-sect-1-3-1-4-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-sect-1-dot-3-1-dot-4?module_item_id=26982575,00080-mth-252-module-item-dr-g-s-videos-sect-1-3-1-4-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/pages/dr-gs-videos-%3E-sect-1-dot-3-1-dot-4?module_item_id=26982575,module_item:module_item
task-00230-mth-252-lecture-video-dr-g-s-videos-sect-1-3-1-4-integral-calculus-mth-252z-400-u2026,obj-mth-252-page-dr-gs-videos-3e-sect-1-dot-3-1-dot-4,ev-00986,module_item_listing,module_contains_object,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,00080-mth-252-module-item-dr-g-s-videos-sect-1-3-1-4-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982575,module=Module 4: Introduction to Applications; item_type=Page; capture_status=captured
