course_id,course_code,surface_type,evidence_id,source_page_id,source_url,source_title,object_id,object_type,object_title,target_url,in_modules,module_ids,module_titles,module_item_ids,has_task,task_id,task_type,due_text,available_text,points_text,surface_due_text,surface_available_text,surface_points_text,classification_category,confidence,crosscheck_status,detail
2080857,MTH-252,grades,ev-01573,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Module 7 — Written Homework (WHW 7) 🕓 3 hours,obj-mth-252-assignment-10586060,assignment,Module 7 — Written Homework (WHW 7) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/assignments/10586060/submissions/6660414,yes,mod-mth-252-014-module-7-applications-of-integration-graphical,Module 7: Applications of Integration - Graphical,mi-mth-252-26982617,yes,task-00036-mth-252-graded-task-module-7-written-homework-whw-7-3-hours,graded_task,Aug 10 by 11:59pm,,5,Aug 10 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Module 7 — Written Homework (WHW 7) 🕓 3 hours Written Homework (WHWs) | Aug 10 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252098 10586060 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Module 7 — Written Homework (WHW 7) 🕓 3 hours Written Homework (WHWs) Aug 10 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252098 10586060 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01574,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Acheive - 2.4 Arc Length of a Curve (NO Surface Area),obj-mth-252-assignment-10586024,assignment,Acheive - 2.4 Arc Length of a Curve (NO Surface Area),https://canvas.oregonstate.edu/courses/2080857/assignments/10586024/submissions/6660414,yes,mod-mth-252-015-module-8-application-of-integration-graphical-and-real-world,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982629,yes,task-00001-mth-252-graded-task-acheive-2-4-arc-length-of-a-curve-no-surface-area,graded_task,Aug 17 by 11:59pm,,5,Aug 17 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Acheive - 2.4 Arc Length of a Curve (NO Surface Area) Achieve | Aug 17 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586024 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Acheive - 2.4 Arc Length of a Curve (NO Surface Area) Achieve Aug 17 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586024 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01575,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 2.3 Volumes of Revolution: Cylindrical Shells,obj-mth-252-assignment-10586033,assignment,Achieve - 2.3 Volumes of Revolution: Cylindrical Shells,https://canvas.oregonstate.edu/courses/2080857/assignments/10586033/submissions/6660414,yes,mod-mth-252-015-module-8-application-of-integration-graphical-and-real-world,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982628,yes,task-00010-mth-252-graded-task-achieve-2-3-volumes-of-revolution-cylindrical-shells,graded_task,Aug 17 by 11:59pm,,5,Aug 17 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 2.3 Volumes of Revolution: Cylindrical Shells Achieve | Aug 17 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586033 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 2.3 Volumes of Revolution: Cylindrical Shells Achieve Aug 17 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586033 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01576,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Module 8 — Written Homework (WHW 8) 🕓 3 hours,obj-mth-252-assignment-10586061,assignment,Module 8 — Written Homework (WHW 8) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/assignments/10586061/submissions/6660414,yes,mod-mth-252-015-module-8-application-of-integration-graphical-and-real-world,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982626,yes,task-00037-mth-252-graded-task-module-8-written-homework-whw-8-3-hours,graded_task,Aug 17 by 11:59pm,,5,Aug 17 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Module 8 — Written Homework (WHW 8) 🕓 3 hours Written Homework (WHWs) | Aug 17 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252098 10586061 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Module 8 — Written Homework (WHW 8) 🕓 3 hours Written Homework (WHWs) Aug 17 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252098 10586061 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01577,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Mini-Exam 4 --> Tuesday to Thursday,obj-mth-252-assignment-10586052,assignment,Mini-Exam 4 --> Tuesday to Thursday,https://canvas.oregonstate.edu/courses/2080857/assignments/10586052/submissions/6660414,yes,mod-mth-252-016-mini-exam-4-available-tuesday-thursday-of-week-9,Mini-Exam 4: Available Tuesday - Thursday of Week 9,mi-mth-252-26982630,yes,task-00028-mth-252-graded-task-mini-exam-4-tuesday-to-thursday,graded_task,Aug 20 by 11:59pm,,5,Aug 20 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Mini-Exam 4 --> Tuesday to Thursday Mini-Exams 4 | Aug 20 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252104 10586052 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Mini-Exam 4 --> Tuesday to Thursday Mini-Exams 4 Aug 20 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252104 10586052 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01578,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 2.5 - 1 Physical Applications,obj-mth-252-assignment-10586034,assignment,Achieve - 2.5 - 1 Physical Applications,https://canvas.oregonstate.edu/courses/2080857/assignments/10586034/submissions/6660414,yes,mod-mth-252-017-module-9-applications-of-integration-real-world,Module 9: Applications of Integration - Real-World,mi-mth-252-26982638,yes,task-00011-mth-252-graded-task-achieve-2-5-1-physical-applications,graded_task,Aug 24 by 11:59pm,,5,Aug 24 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 2.5 - 1 Physical Applications Achieve | Aug 24 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586034 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 2.5 - 1 Physical Applications Achieve Aug 24 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586034 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01579,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 2.5 - 2 Physical Applications,obj-mth-252-assignment-10586036,assignment,Achieve - 2.5 - 2 Physical Applications,https://canvas.oregonstate.edu/courses/2080857/assignments/10586036/submissions/6660414,yes,mod-mth-252-017-module-9-applications-of-integration-real-world,Module 9: Applications of Integration - Real-World,mi-mth-252-26982639,yes,task-00012-mth-252-graded-task-achieve-2-5-2-physical-applications,graded_task,Aug 24 by 11:59pm,,5,Aug 24 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 2.5 - 2 Physical Applications Achieve | Aug 24 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586036 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 2.5 - 2 Physical Applications Achieve Aug 24 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586036 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01580,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Module 9 — Written Homework (WHW 9) 🕓 3 hours,obj-mth-252-assignment-10586062,assignment,Module 9 — Written Homework (WHW 9) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/assignments/10586062/submissions/6660414,yes,mod-mth-252-017-module-9-applications-of-integration-real-world,Module 9: Applications of Integration - Real-World,mi-mth-252-26982636,yes,task-00038-mth-252-graded-task-module-9-written-homework-whw-9-3-hours,graded_task,Aug 24 by 11:59pm,,5,Aug 24 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Module 9 — Written Homework (WHW 9) 🕓 3 hours Written Homework (WHWs) | Aug 24 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252098 10586062 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Module 9 — Written Homework (WHW 9) 🕓 3 hours Written Homework (WHWs) Aug 24 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252098 10586062 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01581,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Achieve - 3.7 Improper Integrals,obj-mth-252-assignment-10586041,assignment,Achieve - 3.7 Improper Integrals,https://canvas.oregonstate.edu/courses/2080857/assignments/10586041/submissions/6660414,yes,mod-mth-252-018-module-10-applications-of-integration-real-world,Module 10: Applications of Integration - Real World,mi-mth-252-26982648,yes,task-00017-mth-252-graded-task-achieve-3-7-improper-integrals,graded_task,Aug 31 by 11:59pm,,5,Aug 31 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Achieve - 3.7 Improper Integrals Achieve | Aug 31 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586041 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Achieve - 3.7 Improper Integrals Achieve Aug 31 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586041 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01582,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Module 10 — Written Homework (WHW 10) 🕓 3 hours,obj-mth-252-assignment-10586054,assignment,Module 10 — Written Homework (WHW 10) 🕓 3 hours,https://canvas.oregonstate.edu/courses/2080857/assignments/10586054/submissions/6660414,yes,mod-mth-252-018-module-10-applications-of-integration-real-world,Module 10: Applications of Integration - Real World,mi-mth-252-26982649,yes,task-00030-mth-252-graded-task-module-10-written-homework-whw-10-3-hours,graded_task,Aug 31 by 11:59pm,,5,Aug 31 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Module 10 — Written Homework (WHW 10) 🕓 3 hours Written Homework (WHWs) | Aug 31 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252098 10586054 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Module 10 — Written Homework (WHW 10) 🕓 3 hours Written Homework (WHWs) Aug 31 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252098 10586054 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01583,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Reflection 3,obj-mth-252-assignment-10586064,assignment,Reflection 3,https://canvas.oregonstate.edu/courses/2080857/assignments/10586064/submissions/6660414,yes,mod-mth-252-018-module-10-applications-of-integration-real-world,Module 10: Applications of Integration - Real World,mi-mth-252-26982647,yes,task-00040-mth-252-graded-task-reflection-3,graded_task,Aug 31 by 11:59pm,,5,Aug 31 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Reflection 3 Achieve | Aug 31 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586064 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Reflection 3 Achieve Aug 31 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3252097 10586064 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01584,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Final Mini-Exam 5 --> Monday to Wednesday,obj-mth-252-assignment-10586043,assignment,Final Mini-Exam 5 --> Monday to Wednesday,https://canvas.oregonstate.edu/courses/2080857/assignments/10586043/submissions/6660414,yes,mod-mth-252-019-final-exam-available-monday-wednesday-of-week-11,Final Exam: Available Monday - Wednesday of week 11,mi-mth-252-26982652,yes,task-00019-mth-252-graded-task-final-mini-exam-5-monday-to-wednesday,graded_task,Sep 2 by 11:59pm,,5,Sep 2 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Final Mini-Exam 5 --> Monday to Wednesday Mini-Exam 5 - Final | Sep 2 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252105 10586043 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Final Mini-Exam 5 --> Monday to Wednesday Mini-Exam 5 - Final Sep 2 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252105 10586043 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01585,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Mini-Exam 1 - Retake,obj-mth-252-assignment-10586046,assignment,Mini-Exam 1 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586046/submissions/6660414,yes,mod-mth-252-019-final-exam-available-monday-wednesday-of-week-11,Final Exam: Available Monday - Wednesday of week 11,mi-mth-252-26982653,yes,task-00021-mth-252-graded-task-mini-exam-1-retake,graded_task,Sep 2 by 11:59pm,,5,Sep 2 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Mini-Exam 1 - Retake Mini-Exams 1 | Sep 2 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252101 10586046 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Mini-Exam 1 - Retake Mini-Exams 1 Sep 2 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252101 10586046 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01586,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Mini-Exam 2 - Retake,obj-mth-252-assignment-10586047,assignment,Mini-Exam 2 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047/submissions/6660414,yes,mod-mth-252-019-final-exam-available-monday-wednesday-of-week-11,Final Exam: Available Monday - Wednesday of week 11,mi-mth-252-26982654,yes,task-00023-mth-252-graded-task-mini-exam-2-retake,graded_task,Sep 2 by 11:59pm,,5,Sep 2 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Mini-Exam 2 - Retake Mini-Exams 2 | Sep 2 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252102 10586047 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Mini-Exam 2 - Retake Mini-Exams 2 Sep 2 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252102 10586047 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01587,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Mini-Exam 3 - Retake,obj-mth-252-assignment-10586049,assignment,Mini-Exam 3 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586049/submissions/6660414,yes,mod-mth-252-019-final-exam-available-monday-wednesday-of-week-11,Final Exam: Available Monday - Wednesday of week 11,mi-mth-252-26982655,yes,task-00025-mth-252-graded-task-mini-exam-3-retake,graded_task,Sep 2 by 11:59pm,,5,Sep 2 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Mini-Exam 3 - Retake Mini-Exams 3 | Sep 2 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252103 10586049 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Mini-Exam 3 - Retake Mini-Exams 3 Sep 2 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252103 10586049 Grade Info See scoring details See rubric results 0 comments 0
2080857,MTH-252,grades,ev-01588,00004-mth-252-grades-grades-for-jacob-peterson-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/grades,Mini-Exam 4 - Retake,obj-mth-252-assignment-10586051,assignment,Mini-Exam 4 - Retake,https://canvas.oregonstate.edu/courses/2080857/assignments/10586051/submissions/6660414,yes,mod-mth-252-019-final-exam-available-monday-wednesday-of-week-11,Final Exam: Available Monday - Wednesday of week 11,mi-mth-252-26982656,yes,task-00027-mth-252-graded-task-mini-exam-4-retake,graded_task,Sep 2 by 11:59pm,,5,Sep 2 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Mini-Exam 4 - Retake Mini-Exams 4 | Sep 2 by 11:59pm |  |  | Click to test a different score Click to test a different score - unsubmitted 3252104 10586051 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Mini-Exam 4 - Retake Mini-Exams 4 Sep 2 by 11:59pm Click to test a different score Click to test a different score - unsubmitted 3252104 10586051 Grade Info See scoring details See rubric results 0 comments 0
2053263,MTH-253,grades,ev-01589,00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/grades,Unit 1 - Written Homework Assignment,obj-mth-253-assignment-10553179,assignment,Unit 1 - Written Homework Assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10553179/submissions/6660414,yes,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26885537,yes,task-00270-mth-253-graded-task-unit-1-written-homework-assignment,graded_task,Jun 26 by 11:59pm,,100,Jun 26 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,cells=Unit 1 - Written Homework Assignment Written Homework Assignments | Jun 26 by 11:59pm |  |  | Click to test a different score Click to test a different score 100 / 100 100.0 100 100 graded 3244677 10553179 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Unit 1 - Written Homework Assignment Written Homework Assignments Jun 26 by 11:59pm Click to test a different score Click to test a different score 100 / 100 100.0 100 100 graded 3244677 10553179 Grade Info See scoring details See rubric results 0 comments 0
2053263,MTH-253,grades,ev-01590,00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/grades,"Week 1 Web Homework: Infinity and Limits, Indeterminates, Improper Integrals",obj-mth-253-assignment-10584258,assignment,"Week 1 Web Homework: Infinity and Limits, Indeterminates, Improper Integrals",https://canvas.oregonstate.edu/courses/2053263/assignments/10584258/submissions/6660414,yes,mod-mth-253-002-unit-1-week-1,Unit 1 - Week 1,mi-mth-253-26977416,yes,task-00275-mth-253-graded-task-week-1-web-homework-infinity-and-limits-indeterminates-improper-integrals,graded_task,Jun 29 by 11:59pm,,100,Jun 29 by 11:59pm,,,graded_task,high,grades_surface_task_in_modules,"cells=Week 1 Web Homework: Infinity and Limits, Indeterminates, Improper Integrals Online Homework Assignments (Achieve) | Jun 29 by 11:59pm |  |  | Click to test a different score Click to test a different score 4 / 100 4.0 4 4 graded 3244675 10584258 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Week 1 Web Homework: Infinity and Limits, Indeterminates, Improper Integrals Online Homework Assignments (Achieve) Jun 29 by 11:59pm Click to test a different score Click to test a different score 4 / 100 4.0 4 4 graded 3244675 10584258 Grade Info See scoring details See rubric results 0 comments 0"
2053263,MTH-253,grades,ev-01591,00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/grades,Week 2 Web Homework: Sequences,obj-mth-253-assignment-10584372,assignment,Week 2 Web Homework: Sequences,https://canvas.oregonstate.edu/courses/2053263/assignments/10584372/submissions/6660414,yes,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26977767,yes,task-00277-mth-253-graded-task-week-2-web-homework-sequences,graded_task,Jul 6 by 11:59pm,,100,Jul 6 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Week 2 Web Homework: Sequences Online Homework Assignments (Achieve) | Jul 6 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3244675 10584372 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Week 2 Web Homework: Sequences Online Homework Assignments (Achieve) Jul 6 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3244675 10584372 Grade Info See scoring details See rubric results 0 comments 0
2053263,MTH-253,grades,ev-01592,00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/grades,Unit 2 - Written Homework Assignment,obj-mth-253-assignment-10553180,assignment,Unit 2 - Written Homework Assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10553180/submissions/6660414,yes,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26885550,yes,task-00271-mth-253-graded-task-unit-2-written-homework-assignment,graded_task,Jul 9 by 11:59pm,,100,Jul 9 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Unit 2 - Written Homework Assignment Written Homework Assignments | Jul 9 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3244677 10553180 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Unit 2 - Written Homework Assignment Written Homework Assignments Jul 9 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3244677 10553180 Grade Info See scoring details See rubric results 0 comments 0
2053263,MTH-253,grades,ev-01593,00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/grades,Week 3 Web Homework: Introduction to Series,obj-mth-253-assignment-10584373,assignment,Week 3 Web Homework: Introduction to Series,https://canvas.oregonstate.edu/courses/2053263/assignments/10584373/submissions/6660414,yes,mod-mth-253-003-unit-2-week-2-and-week-3,Unit 2 - Week 2 and Week 3,mi-mth-253-26977769,yes,task-00278-mth-253-graded-task-week-3-web-homework-introduction-to-series,graded_task,Jul 12 by 11:59pm,,100,Jul 12 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Week 3 Web Homework: Introduction to Series Online Homework Assignments (Achieve) | Jul 12 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3244675 10584373 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Week 3 Web Homework: Introduction to Series Online Homework Assignments (Achieve) Jul 12 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3244675 10584373 Grade Info See scoring details See rubric results 0 comments 0
2053263,MTH-253,grades,ev-01594,00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/grades,Week 4 Web Homework: The Divergence and Integral Tests,obj-mth-253-assignment-10584431,assignment,Week 4 Web Homework: The Divergence and Integral Tests,https://canvas.oregonstate.edu/courses/2053263/assignments/10584431/submissions/6660414,yes,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26977967,yes,task-00279-mth-253-graded-task-week-4-web-homework-the-divergence-and-integral-tests,graded_task,Jul 19 by 11:59pm,,100,Jul 19 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Week 4 Web Homework: The Divergence and Integral Tests Online Homework Assignments (Achieve) | Jul 19 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3244675 10584431 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Week 4 Web Homework: The Divergence and Integral Tests Online Homework Assignments (Achieve) Jul 19 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3244675 10584431 Grade Info See scoring details See rubric results 0 comments 0
2053263,MTH-253,grades,ev-01595,00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/grades,Week 5 Web Homework: Comparison and Alternate Series Tests,obj-mth-253-assignment-10584434,assignment,Week 5 Web Homework: Comparison and Alternate Series Tests,https://canvas.oregonstate.edu/courses/2053263/assignments/10584434/submissions/6660414,yes,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26977977,yes,task-00280-mth-253-graded-task-week-5-web-homework-comparison-and-alternate-series-tests,graded_task,Jul 26 by 11:59pm,,100,Jul 26 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Week 5 Web Homework: Comparison and Alternate Series Tests Online Homework Assignments (Achieve) | Jul 26 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3244675 10584434 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Week 5 Web Homework: Comparison and Alternate Series Tests Online Homework Assignments (Achieve) Jul 26 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3244675 10584434 Grade Info See scoring details See rubric results 0 comments 0
2053263,MTH-253,grades,ev-01596,00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,https://canvas.oregonstate.edu/courses/2053263/grades,Unit 3 - Written Homework Assignment,obj-mth-253-assignment-10553181,assignment,Unit 3 - Written Homework Assignment,https://canvas.oregonstate.edu/courses/2053263/assignments/10553181/submissions/6660414,yes,mod-mth-253-004-unit-3-weeks-4-5-and-6,"Unit 3 - Weeks 4, 5, and 6",mi-mth-253-26885565,yes,task-00272-mth-253-graded-task-unit-3-written-homework-assignment,graded_task,Jul 30 by 11:59pm,,100,Jul 30 by 11:59pm,,100,graded_task,high,grades_surface_task_in_modules,cells=Unit 3 - Written Homework Assignment Written Homework Assignments | Jul 30 by 11:59pm |  |  | Click to test a different score Click to test a different score - / 100 unsubmitted 3244677 10553181 |  | Grade Info See scoring details See rubric results 0 comments 0 | ; text=Unit 3 - Written Homework Assignment Written Homework Assignments Jul 30 by 11:59pm Click to test a different score Click to test a different score - / 100 unsubmitted 3244677 10553181 Grade Info See scoring details See rubric results 0 comments 0
